评论日期,评论者昵称,性别,所在城市,猫眼等级,评分,评论内容
2018-10-4,Eason chen,0,青岛,2,5,水墨画的写意，加上人心的勾心斗角，张导将整部影片画成了一副山水画
2018-10-4,一个人DD幸福,0,常州,3,3.5,看看吧，挺文艺
2018-10-4,胡晓桃715,1,吴江,4,5,完全超出了预期
2018-10-4,VGo18363891210,2,兖州,1,5,想看片花纪录片
2018-10-4,Cu.315,1,太原,3,4.5,黑白灰色调着实让人沉浸其中，很多画面美的让人感觉身临其境，无法忘怀。邓超一人演两角的种种辛苦让我无法给这个电影低于8分。电影中有几点让我哭笑不得，陀螺伞、氧气瓶等。在紧张的打斗中使用沛伞的步伐，也是一个笑点，在黑白灰的色调充满阴郁的环境中让人缓解心情。电影中还有很多血腥画面，刀刀见血，看的我都疼。
2018-10-4,勇士球迷,0,太原,2,5,和无双一样好看的电影``
2018-10-4,WNO249806482,0,南京,1,5,来看之前  好多人劝我不要看  说剧情一般  可是看了之后感觉很好啊  画面很美  剧情也很跌宕  演员演技在线  这电影很好看啊！
2018-10-4,厌、516,1,三明,3,0.5,垃圾，五毛特效
2018-10-4,哲i。,0,大连,2,1.5,一般，没什么亮点，无趣。
2018-10-4,glz282214632,0,深圳,3,4,故事情节比较简单，所以大家都看的轻松明白。加上镜头拍摄的稳定性，不晃来晃去比较舒服，加上大家都厌倦了钢筋混凝土，喜欢看大自然，所以背景比较符合大家。
2018-10-4,橙子牌大包子,0,济南,2,5,血腥的把我和我舍友吓得抱头瑟瑟发抖哈哈哈，孙俪真的太好看了吧！水墨真的是太美了
2018-10-4,美丽的甜酱大人,2,泌阳,3,4.5,很好看很好看
2018-10-4,iHQ401115372,0,北京,3,2.5,除了邓超的演技，毫无亮点。
2018-10-4,枫哥12345,0,绵阳,2,5,很好看，镜头不多但效果很好
2018-10-4,蜜雪儿283077,0,十堰,3,5,很喜欢孙俪和邓超，两人都是精彩的表现，张导的文艺范也有韵味，水墨丹青色调和偕。
2018-10-4,山 河,0,南京,2,5,好看好看好看~
2018-10-4,深夜轻风,0,桂林,3,5,相当完美的电影。泼墨山水色调，尽显中国风，国仇家恨，乱世纷争，展现得淋漓尽致。演员入木三分，活灵活现。而我看到的是爱情，贯穿整场，为爱而生，为爱奋不顾身，磅礴中夹杂柔情。惊艳了世间，惊叹了世人。
2018-10-4,yfN240546576,0,朝阳,4,5,张艺谋的美学真的无人可比，看这种片不要和历史宫廷剧去比，只是单纯的看电影，剧情紧凑不拖沓，剧情衔接也不错，就是感觉没有结尾有点遗憾，个人喜欢
2018-10-4,跳鱼儿Y,0,阜阳,2,4.5,剧情很不错，演员的演技也很好。
2018-10-4,親愛的科本先生,0,乌鲁木齐,2,4,影像和画面就不说了，非常多的评论都有提及。单从内容方面来说，《影》的叙事是成功的，所以张艺谋是可以讲好一个故事的，故事的主线还是交代的比较清晰，支线就显得有些凌乱，对人的心理描写（对“人性”的刻画力度）虽然显得较肤浅，但还是有一定程度的刻画子虞，镜州，小艾，影子，沛王等人物的心理描摹均有描写，使得这些人物显得生动立体。演员方面，本人没看过跑男，邓超一人分饰两角并没有使我出戏，反而是被邓超精彩的演绎和敬业所打动，孙俪饰演的小艾温婉动人，非常美丽。其他几位演员的演技也都有很大提升，诸如郑恺。另：不觉得吴磊和关晓彤是败笔，作为年轻演员他们也比较好的完成了自己的任务，如此而已。
2018-10-4,g17775356699,1,合肥,3,4.5,张导的作品，讲述的就是替身的故事
2018-10-4,lhq959816174,1,江阴,2,5,不错，还不错
2018-10-4,kci621913465,0,郑州,3,0.5,真的是差啊，娘娘总让人有种看电视剧的即视感，大荧幕真的很考究台词功底啊，娘娘，国民闺女，看见关大小姐时我就特别后悔看了这部电影，后悔没看看演员表。这8.2的评分真的是讽刺啊
2018-10-4,lixiaoyue1029,0,高密,2,5,好看是好看，就是看的脖子疼
2018-10-4,ny,1,珠海,2,0.5,一个姜文，一个张艺谋，呵呵啦……
2018-10-4,yTI397043950,0,六安,2,4.5,好看，有很多反转。
2018-10-4,ybm535631938,0,西安,1,5,情节设计合理，内容启发观众。老谋子，总是那么脱离普通群众！
2018-10-4,dPH970088967,1,顺德,4,4,画面质感很好，是典型的中国水墨画风格，剧情尚可，有一定深度。
2018-10-4,qq骨骼,1,大连,2,3.5,"还行
哈哈哈爱"
2018-10-4,海龙刀,0,上海,4,2.5,这应该是我看老谋子最差的一部电影了，居然睡着了，毫无新意！
2018-10-4,AUTORUN98260,0,天津,2,5,推荐一看，老谋子的作品色调一如既往地好
2018-10-4,一個帥哥.,2,呼和浩特,2,5,好 很好 特别好 非常好
2018-10-4,七木,0,桂林,1,5,后面越看越刺激
2018-10-4,a14525,1,广州,2,4,妥妥的可以8
2018-10-4,XvX507266620,1,桂林,1,4,水墨情丝，非黑即白不能混淆视听，无真无假有真有假，假乎真乎？信耶！
2018-10-4,顾自由i,0,西安,3,5,好看！！！！！！
2018-10-4,荷梦真,2,天津,3,3.5,《影》像是用毛笔在银幕上作画，水墨丹青的质朴素雅把中国文化的美感放大到极致。太极、书法、琴笙、箭刃这些传统中国元素和黑白灰的色调相互映衬相得益彰。阴雨绵绵氤氲飘渺间弥漫着的灰色亦暗示人心的亦正亦邪。在黑与白，阴与阳，真与假，攻与守之间，或许没有纯粹的分割线，因为人心如影，影似人心。
2018-10-4,月月兔_,0,湘乡,3,5,很不错。剧情很特别，画面感十足。
2018-10-4,binzi32,1,秦皇岛,1,3,一般吧，中间看睡着了
2018-10-4,roger,1,北京,5,1,这一星是给色调的！其他～～真烂
2018-10-4,barry487,0,溧阳,3,3,不怎么样，不知道想表达啥
2018-10-4,laY589913758,0,广州,3,3,原谅智商有限，看不懂他的意义何在，但是邓超和孙俪的演技真好
2018-10-4,花开不谢103,2,金湖,2,5,半夜去看，看的精神抖擞
2018-10-4,Aac483818805,0,宜宾,3,1,想吐！故弄玄虚！装高深！
2018-10-4,A.wait,0,惠阳,4,4,画风感十足，场景很逼真！前部分剧情进度较慢！比较难吸引眼球！总体来说需要细品
2018-10-4,李大军天下无敌,1,泉州,2,5,优质画面美感
2018-10-4,水牛张哥,1,成都,3,4,大v店高V相当丰富的事情
2018-10-4,Ntf500963862,0,资阳,3,4,这部影片延续了张艺谋导演的水墨特色，有浓浓的中国风。再者角色的塑造也是很成功的，情节扣人心弦，非常不错的一部电影 值得一看。
2018-10-4,慕城新绪,0,福州,3,4.5,好！！！！！
2018-10-4,羅,1,湘潭,1,3.5,有局限性，电影两个小时多就四五个拍摄场景，3分给邓超剩下的4分给除了吴磊
2018-10-4,liuyueruby,0,重庆,3,5,好看，期待纪录片⊙▽⊙
2018-10-4,numbid,0,石家庄,3,5,会不会有奥斯卡最佳影片奖提名
2018-10-4,蜗牛恋爱了,0,东莞,2,0.5,没有看懂，什么玩意
2018-10-4,国九,1,珠海,5,3.5,最后的反转，很不错
2018-10-4,王晓兽,0,齐齐哈尔,2,4.5,看了  个人感觉很不错 尤其我超哥 感觉可以凭借此片当影帝了。
2018-10-4,duR610628640,0,义乌,1,5,期待更多的这样有文化底蕴片子
2018-10-4,RKY.,2,阜阳,2,5,so beautiful～
2018-10-4,DgP564158543,1,沭阳,1,2.5,一般般吧，画面还是可以的，前面铺垫的大战，正在打起来时候有点令人失望，后面的剧情太赶了，只要一个人把一个人身影挡起来，就说明前面的人要死了，还有克制杨苍的刀法，想了那么多年没想到，孙俪一下子就想到了，一点铺垫的没有，这五分就打给画面的。
2018-10-4,楚1128,0,响水,2,3.5,还不错，音乐和画风，哲学内容太多
2018-10-4,林夕梦639,1,上海,3,5,希望多出一些这样有深意，有演技，有画面的电影，而不是一味迎合市场创造出来的喜剧片，中国的电影市场需要这种电影来进步，给老谋子，邓超夫妇大大的一个赞，郑恺的演技也让我吃惊了，都是实力派。看了二十几次电影第一次写影评，力荐这部片子！
2018-10-4,虎皮蛋,2,上海,4,4,画面美得不行
2018-10-4,xMw761380878,1,乐山,3,5,好看好看，但是历史氛围不是很浓
2018-10-4,江月,1,石家庄,4,2.5,一般，图片很好
2018-10-4,正在火化中,2,北京,3,4,就是看的时候觉得“哇塞⊙▽⊙！”看完了觉得“**(ノ°ο°)ノ？！！”的一个电影。。。有种看着心累但是还想再看一次的感觉(ー_ー)
2018-10-4,秋秋GG,1,江阴,3,3.5,张艺谋的电影还是一如既往地深沉，让人不断联想
2018-10-4,东明初晓,1,南京,1,4.5,剧情很精彩，画风也不错，最后王殿的摊牌是高潮，值得一看！
2018-10-4,珍,2,莆田,1,4.5,挺好看的，，，
2018-10-4,wo伱约定,2,盐城,3,2.5,骗钱的电影，一点都不好看，不像大家的水平，辱没名声。
2018-10-4,wesleyhuizi,0,广州,2,4,水墨画，整场黑白色
2018-10-4,管晨旭,0,石家庄,2,5,非常好，好好好看
2018-10-4,Gary伍,0,黔东南,3,5,水墨丹青里一出属于中国的《麦克白》。凝炼至简的叙事，集中考验演技的多幕剧形式下，大胆选择的几位主演毫无综艺感，实数惊艳。抛弃了史诗感，专注于小格局下关于权力阴谋的故事，使其从头到尾充满了凝重的古典悲剧意识。琴瑟合奏下阴阳图中的决斗令人窒息，一切在最后的血溅朝堂中爆发与循环，是难寻的精辟。张艺谋在承袭中完成了形式与内涵的自我超越。国产电影四位大师已完成各自回归，期待在金马与亚洲的表现！
2018-10-4,qdE839369464,0,丹东,3,4.5,我jio得  非常好  画面精美 制作精良 演技在线 起承转合 国庆最佳
2018-10-4,饺子🐷,2,朔州,2,2,不太喜欢，看前面的时候都快睡着了，文艺性太强了，全片以黑白色为主调，给人很压抑的感觉。
2018-10-4,依然成风,1,长沙,4,4,国师的电影中全是比较好的一部了，到看着节奏还是有点慢。
2018-10-4,LL5007,2,许昌,2,5,so beautiful
2018-10-4,堕天使ARIOS,0,北京,4,3,优点就不说了   扣在剧情   剧情整体还行 但影子与对方将军最后战斗时  将军把刀扔了跟影子打  想要报仇还把刀扔了 强行让影子胜啊  剧情啥太明显太低级了
2018-10-4,FAb854832890,0,荆门,2,4,水墨山水的画面确实很美，情节紧凑，只是故事情节老套，让人可以预料到事情发展，缺乏新意
2018-10-4,Halo,2,南阳,2,3.5,邓超一人饰演两个角色，总体来说还是很好看的，采用了水墨的方式来呈现这样一种视觉效果。
2018-10-4,峰深雀立,2,上海,3,5,黑白的水墨画真的是一种艺术美
2018-10-4,JayZ,1,北京,4,4.5,视听的仪式感，情节的设计感，人物的符号感，都满足了我对张艺谋电影的一切幻想，也满足了我对中国式大片的的期待。特意谢绝了各种赠票去买了杜比影院的晚场，一觉醒来，杨将军大刀仓啷啷的质感还在耳边挥之不去。
2018-10-4,心有一片海YY,0,淮安,2,5,总体还不错，
2018-10-4,VOJ991309150,2,梅河口,2,5,不错，结尾以为杀死的皇帝也是个影子，等了很久反转，事实证明，我想多了……
2018-10-4,不氪金,0,新乡,2,5,改编的很好，就是后期太紧凑
2018-10-4,wzk148462160,0,临沭,2,5,good fantastic nice perfect
2018-10-4,春眠的猫,0,淮安,2,4.5,故事一般，分数是给电影的服装，配音，舞蹈等等。首先说说邓超和孙俪的“琴瑟和鸣”的演奏，不管是不是真弹至少他们的动作什么的和声音是合拍的，从这点就能看出演员的用心。还有大殿上两个宫人的舞蹈，虽然她们只是背景，但是舞蹈的格调就是中国古典舞的感觉，而不是随便什么人胡乱跳跳的。整部电影的色彩都是黑白色，仿佛一副最生动的中国水墨画，美，内敛。
2018-10-4,gLP177351570,1,济南,2,0.5,心情不好，抱着放松的心态去看，结果压抑死。。。服气
2018-10-4,域者solo,1,隆昌市,2,5,水墨画风格电影的极致典范
2018-10-4,CVD167596468,0,深圳,2,5,张导是个很厉害的导演
2018-10-4,疯帽子,1,阿坝,3,3,一般吧！血腥了点儿！
2018-10-4,Am.IF,0,泰州,2,5,各种反转超精彩，超哥俪姐演技真的太强！十星推荐
2018-10-4,SFc413321328,2,吴江,2,4.5,好看好看好看
2018-10-4,海子不死,0,杭州,4,5,这逼装的，我给满分！
2018-10-4,Summer,0,西安,2,3.5,还可以还可以。
2018-10-4,鑫……大侠,0,厦门,3,5,真的很好看，一是画面好看，二是剧情几处反转的很好看！真的推荐
2018-10-4,S&H(Y),0,丹东,3,5,画风特别美~邓超孙俪演技真的实至名归~名不虚传~很多人说邓超影帝坐稳~我觉得确实坐稳了~厉害了我滴超哥~我突然觉得关晓彤演技真好~郑恺贱贱的样子真帅~
2018-10-4,哎呀呀呦2333,0,盐城,3,1,太难看了😑讲的什么鬼，说书吗？只能说水墨画风还可以
2018-10-4,sx撇嘴哭,2,新乡,1,4.5,很好看，很喜欢呀，但是讨厌子虞。
2018-10-4,辰辰辰辰堡,0,吴江,2,4,色调很高级，剧情有点简单，结尾不太懂。
2018-10-4,qq363343019,1,深圳,2,5,还可以……剧情一般色彩美
2018-10-4,18662242482,1,苏州,4,4.5,艺术与灵感的结合，张艺谋导演电影值得一看。
2018-10-4,魑魅魍魉后代,1,厦门,4,5,可以说相当的棒。导演编剧演员无可挑剔
2018-10-4,绿翘,2,哈尔滨,1,3.5,画面太美了，符合张艺谋风格
2018-10-4,qvP376413784,0,东莞,3,3.5,感觉一般般呗！
2018-10-4,nzs274293,1,芜湖,2,5,非常喜欢整个电影的色调，很美
2018-10-4,tuantailang,2,常州,4,4,还不错，邓超演技在线啊
2018-10-4,CLO992849408,0,南昌,3,4,挺好，不错的夫妻档
2018-10-4,hIG680262048,0,广州,3,5,值得一看，人性的多面更值得深思。
2018-10-4,J.Y88,2,宜兴,1,3.5,电影猜的中开头猜不中结尾 ，套路太深，人心难测。
2018-10-4,严昆仑,1,中牟,1,2.5,相当不好看，能把人看睡着。胡军还不赖。剧情后面的都能猜出来。有史以来第一回看电影睡着了。
2018-10-4,fOG283814156,0,长沙,3,3.5,一般一般一般
2018-10-4,正骨医生,1,鞍山,3,4.5,古装碟中谍……
2018-10-4,薄荷微光少女801,2,南通,2,5,精彩！猝不及防的结局，错落有致的起伏，奇妙的反转，最棒的情节，好看极了！感谢张艺谋导演的电影，每一秒钟都精彩！
2018-10-4,ghh505866575,0,驻马店,3,4.5,好看，这演技爆棚，名导演、名演员！
2018-10-4,_sina72386346596,0,威海,2,4,音乐场景情节节奏气势磅礴，中国的大片
2018-10-4,oqv322561210,0,长沙,2,4.5,挺好看的 黑白画面的冲击感很强 确实是特有的中国元素 但个人觉得有些血腥
2018-10-4,梦想被现实打破,1,长垣,3,0.5,剧情内容太不好勒，演的啥没印象！
2018-10-4,qQn295452902,0,费县,3,5,前期缓缓推进，中后期步步紧逼，全程屏息专注，生怕错过一刻的镜头。
2018-10-4,Qqg646704910,0,东莞,1,5,单调的配色能拍出，这种意境也就老谋子了，
2018-10-4,九。瑾。,0,临汾,2,5,很震撼的电影
2018-10-4,ayr238043357,0,建湖,2,5,质感很好的片子！看后余味悠长！
2018-10-4,閃閃的星星,2,营口,3,5,久久等来了影，每一帧画面都像水墨画，很漂亮很唯美，演员演技炸裂，演的太棒了！大爱影
2018-10-4,liyihai1890,1,石家庄,2,3.5,非常期待，看了非常失望。
2018-10-4,nPf262631003,0,阎良,2,3.5,挺好挺好挺好
2018-10-4,tfe489527585,0,杭州,3,4,内容看似简单，演员演的还是很不错的！
2018-10-4,恩波大叔,1,成都,2,3,还行吧……依然是浓浓的张艺谋味道的电影！水墨画电影谈不上，只能觉得像黑白电影，可能是细节上处理的还不够好吧！希望张导的电影会越来越好看！
2018-10-4,莉莉丝的微笑,2,黄石,3,3.5,天策和蓬莱在干架(Ｔ▽Ｔ)
